lat,lon,name,major,minor,nta,borough,nodes,stages,major_cls,major_lanes,minor_cls,minor_lanes,cycle_s,green_s,cross_m,wait_major_s,wait_minor_s,barnes,lpi,subway_access,poi_200m,peds_cross_major,peds_cross_minor,peds_day,lost_hours_day,rank_lost,rank_wait
40.75214,-73.979779,Madison Avenue / East 41st Street,Madison Avenue,East 41st Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,0,166266,110,20764,23033,43796,182.1,102,1674
40.755516,-73.983624,6th Avenue / West 43rd Street,6th Avenue,West 43rd Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,residential,3.0,90,28.1,17.0,21.3,6.0,0,1,213809,91,23464,26028,49492,181.8,103,4873
40.712713,-74.009634,Church Street / Barclay Street,Church Street,Barclay Street,Tribeca-Civic Center,Manhattan,1,1,secondary,3.0,secondary,1.0,90,23.0,13.9,24.9,8.1,0,0,150730,86,19798,19798,39595,181.7,104,1675
40.7517,-73.986399,West 37th Street / 6th Avenue,West 37th Street,6th Avenue,Midtown-Times Square,Manhattan,1,1,secondary,3.0,secondary,3.0,90,41.0,13.9,13.3,13.3,0,1,209270,111,25758,23220,48978,181.5,105,7733
40.728044,-74.002145,West Houston Street / MacDougal Street,West Houston Street,MacDougal Street,Greenwich Village,Manhattan,2,2,primary,7.0,unclassified,2.0,90,23.0,32.1,49.9,6.0,0,1,51493,107,11785,10624,22409,180.9,106,380
40.759578,-73.968006,3rd Avenue / East 56th Street,3rd Avenue,East 56th Street,East Midtown-Turtle Bay,Manhattan,2,2,primary,5.0,residential,3.0,90,23.0,26.1,49.9,6.0,0,1,59316,86,11370,13991,25362,180.8,107,381
40.71647,-74.01307,West Street / Warren Street,West Street,Warren Street,Financial District-Battery Park City,Manhattan,2,2,trunk,9.0,residential,2.0,120,32.0,38.2,64.5,6.0,0,0,38276,21,9220,9220,18440,180.6,108,162
40.752812,-73.979287,East 42nd Street / Madison Avenue,East 42nd Street,Madison Avenue,Midtown-Times Square,Manhattan,1,1,primary,5.0,secondary,4.0,90,33.7,20.1,17.6,9.6,0,1,177872,127,23800,23800,47601,180.3,109,5493
40.757233,-73.989791,West 42nd Street / 8th Avenue,West 42nd Street,8th Avenue,Hell's Kitchen,Manhattan,1,1,primary,5.0,secondary,4.0,90,33.7,20.1,17.6,9.6,0,0,177146,88,23753,23753,47506,180.0,110,5494
40.759274,-73.980883,6th Avenue / West 49th Street,6th Avenue,West 49th Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,secondary,2.0,90,26.0,17.0,22.8,8.1,0,0,159934,85,20376,22602,42978,179.7,111,4697
40.692055,-73.98253,Flatbush Avenue Extension / Willoughby Street,Flatbush Avenue Extension,Willoughby Street,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn,2,2,primary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,1,49372,48,11550,11550,23100,179.2,112,382
40.755054,-73.986671,West 41st Street / Broadway,West 41st Street,Broadway,Midtown-Times Square,Manhattan,1,1,residential,2.0,residential,1.0,60,17.2,10.9,15.3,6.0,0,1,292443,129,30314,30314,60628,179.0,113,6400
40.754165,-73.980392,5th Avenue / West 43rd Street,5th Avenue,West 43rd Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,residential,1.0,90,23.0,17.0,24.9,6.0,0,0,158633,102,20295,22513,42808,178.0,114,1676
40.749101,-73.992006,7th Avenue / West 31st Street,7th Avenue,West 31st Street,Midtown South-Flatiron-Union Square,Manhattan,1,1,secondary,5.0,tertiary,2.0,90,25.7,20.1,22.9,6.0,0,1,178271,139,21479,23826,45305,176.5,115,3367
40.756567,-73.990276,8th Avenue / West 41st Street,8th Avenue,West 41st Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,unclassified,2.0,90,23.0,17.0,24.9,6.0,0,1,183453,121,19634,24160,43795,176.2,116,1677
40.751535,-73.980222,Madison Avenue / East 40th Street,Madison Avenue,East 40th Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,0,154070,102,20009,22196,42205,175.5,117,1678
40.722474,-73.987126,East Houston Street / Ludlow Street,East Houston Street,Ludlow Street,East Village,Manhattan,2,2,primary,6.0,residential,2.0,90,20.6,29.1,53.5,15.3,1,0,31983,143,9391,8466,17857,175.5,118,353
40.715759,-74.004978,Broadway / Thomas Street,Broadway,Thomas Street,Tribeca-Civic Center,Manhattan,1,1,secondary,2.0,residential,2.0,90,17.2,10.9,29.5,15.3,1,0,69430,71,13606,15093,28698,175.4,119,1341
40.771393,-73.982155,Broadway / West 63rd Street,Broadway,West 63rd Street,Upper West Side-Lincoln Square,Manhattan,2,2,primary,7.0,unclassified,2.0,90,23.0,32.1,49.9,6.0,0,1,55554,60,11018,13558,24576,175.2,120,383
40.754783,-73.979943,5th Avenue / West 44th Street,5th Avenue,West 44th Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,0,152873,116,19934,22112,42046,174.9,121,1679
40.747896,-73.989157,6th Avenue / West 31st Street,6th Avenue,West 31st Street,Midtown South-Flatiron-Union Square,Manhattan,1,1,secondary,5.0,tertiary,2.0,90,25.7,20.1,22.9,6.0,0,1,172014,151,21109,23416,44525,173.5,122,3368
40.774681,-73.982202,Broadway / West 67th Street,Broadway,West 67th Street,Upper West Side-Lincoln Square,Manhattan,2,2,primary,6.0,unclassified,1.0,90,23.0,29.1,49.9,6.0,0,0,46024,97,11168,11168,22336,173.3,123,384
40.727212,-73.99527,Broadway / Bond Street,Broadway,Bond Street,Greenwich Village,Manhattan,1,1,primary,2.0,residential,1.0,90,17.2,10.9,29.5,17.4,1,0,68785,77,12210,15025,27235,172.4,124,1342
40.726976,-73.853728,Queens Boulevard / 67th Avenue,Queens Boulevard,67th Avenue,Forest Hills,Queens,4,4,primary,10.0,residential,4.0,120,32.0,53.3,129.1,12.0,0,1,9447,58,4351,4827,9178,172.1,125,9
40.754099,-73.97833,Madison Avenue / East 44th Street,Madison Avenue,East 44th Street,Midtown-Times Square,Manhattan,1,1,secondary,2.0,residential,1.0,90,23.0,10.9,24.9,6.0,0,1,146659,124,19536,21671,41207,171.4,126,1680
40.788972,-73.975966,Broadway / West 87th Street,Broadway,West 87th Street,Upper West Side (Central),Manhattan,2,2,primary,8.0,residential,2.0,120,32.0,35.2,64.5,6.0,0,1,33429,102,8645,9590,18235,170.9,127,163
40.753481,-73.980879,East 42nd Street / 5th Avenue,East 42nd Street,5th Avenue,Midtown-Times Square,Manhattan,1,1,primary,5.0,secondary,5.0,90,38.6,20.1,14.7,12.1,0,0,165876,90,23006,23006,46013,170.9,128,7603
40.762973,-73.83196,Northern Boulevard / Main Street,Northern Boulevard,Main Street,Flushing-Willets Point,Queens,2,2,primary,9.0,secondary,3.0,120,32.0,38.2,64.5,8.1,0,1,21840,31,8705,6377,15082,170.4,129,164
40.75533,-73.991177,8th Avenue / West 39th Street,8th Avenue,West 39th Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,171231,142,18988,23364,42352,170.4,130,1681
40.756659,-73.978557,5th Avenue / West 47th Street,5th Avenue,West 47th Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,residential,1.0,90,23.0,17.0,24.9,6.0,0,0,121440,155,19776,19776,39551,169.9,131,1682
40.752205,-73.981824,5th Avenue / East 40th Street,5th Avenue,East 40th Street,Midtown-Times Square,Manhattan,1,1,secondary,5.0,residential,2.0,90,25.7,20.1,22.9,6.0,0,1,164717,97,20669,22928,43598,169.8,132,3369
40.701525,-74.012428,Whitehall Street / South Street,Whitehall Street,South Street,Financial District-Battery Park City,Manhattan,1,1,primary,4.0,primary,1.0,90,22.9,17.0,25.0,31.8,1,0,40826,38,9508,11699,21207,169.4,133,1558
40.711988,-74.008134,Broadway / Park Row,Broadway,Park Row,Tribeca-Civic Center,Manhattan,1,1,secondary,4.0,secondary,2.0,90,26.0,17.0,22.8,8.1,0,0,141217,101,19181,21277,40458,169.2,134,4698
40.692133,-73.989038,Adams Street / Boerum Place,Adams Street,Boerum Place,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn,2,2,primary,7.0,primary,6.0,90,37.5,32.1,30.6,23.0,0,0,58892,102,11331,11331,22662,168.8,135,1311
40.779542,-73.98173,Broadway / West 73rd Street,Broadway,West 73rd Street,Upper West Side-Lincoln Square,Manhattan,2,2,primary,7.0,primary,3.0,90,23.0,32.1,49.9,8.1,0,1,48440,128,10318,11445,21763,168.7,136,385
40.754091,-73.992079,8th Avenue / West 37th Street,8th Avenue,West 37th Street,Midtown-Times Square,Manhattan,1,1,secondary,3.0,secondary,2.0,90,32.0,13.9,18.7,8.9,0,0,174835,128,21277,23602,44879,168.7,137,5227
40.762348,-73.982347,7th Avenue / West 52nd Street,7th Avenue,West 52nd Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,0,141933,88,19228,21329,40557,168.7,138,1683
40.752122,-73.975553,Lexington Avenue / East 43rd Street,Lexington Avenue,East 43rd Street,East Midtown-Turtle Bay,Manhattan,1,1,secondary,3.0,living_street,1.0,90,23.0,13.9,24.9,6.0,0,1,141786,182,19218,21319,40537,168.6,139,1684
40.713045,-74.007225,Broadway / Murray Street,Broadway,Murray Street,Tribeca-Civic Center,Manhattan,1,1,secondary,3.0,secondary,1.0,90,23.0,13.9,24.9,8.1,0,0,122175,93,17880,19834,37713,168.5,140,1685
40.725683,-74.005781,Varick Street / Spring Street,Varick Street,Spring Street,SoHo-Little Italy-Hudson Square,Manhattan,2,2,primary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,0,43282,40,10845,10845,21690,168.3,141,386
40.727295,-74.000628,West Houston Street / Thompson Street,West Houston Street,Thompson Street,Greenwich Village,Manhattan,2,2,primary,7.0,residential,2.0,90,23.0,32.1,49.9,6.0,0,0,53624,130,10833,10833,21665,168.1,142,387
40.724414,-74.006,Varick Street / Broome Street,Varick Street,Broome Street,SoHo-Little Italy-Hudson Square,Manhattan,2,2,primary,5.0,unclassified,3.0,90,23.0,26.1,49.9,12.0,0,1,34786,37,9773,9773,19545,167.9,143,388
40.755413,-73.979489,5th Avenue / East 45th Street,5th Avenue,East 45th Street,Midtown-Times Square,Manhattan,1,1,secondary,5.0,secondary,1.0,90,25.7,20.1,22.9,8.1,0,0,136947,136,18897,20962,39860,167.6,144,3370
40.741661,-74.00487,9th Avenue / West 15th Street,9th Avenue,West 15th Street,Chelsea-Hudson Yards,Manhattan,2,2,secondary,4.0,secondary,1.0,90,23.0,23.0,49.9,8.1,0,1,39631,90,10398,10398,20797,167.5,145,389
40.759787,-73.987928,8th Avenue / West 46th Street,8th Avenue,West 46th Street,Midtown-Times Square,Manhattan,1,1,secondary,3.0,secondary,1.0,90,23.0,13.9,24.9,8.1,0,1,119324,82,17676,19608,37284,166.6,146,1686
40.690364,-73.989746,Boerum Place / Schermerhorn Street,Boerum Place,Schermerhorn Street,Brooklyn Heights,Brooklyn,2,2,primary,7.0,residential,2.0,90,23.0,32.1,49.9,6.0,0,0,43219,75,10837,9770,20607,166.4,147,390
40.755362,-73.977408,Madison Avenue / East 46th Street,Madison Avenue,East 46th Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,secondary,1.0,90,23.0,17.0,24.9,8.1,0,1,118555,100,17621,19547,37167,166.1,148,1687
40.693802,-73.852243,Woodhaven Boulevard / Jamaica Avenue,Woodhaven Boulevard,Jamaica Avenue,Woodhaven,Queens,7,4,primary,11.0,secondary,3.0,120,32.0,56.3,129.1,8.1,0,1,6063,30,4422,3240,7662,165.8,149,10
40.759911,-73.980418,6th Avenue / West 50th Street,6th Avenue,West 50th Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,secondary,2.0,90,26.0,17.0,22.8,8.1,0,0,135397,72,18793,20847,39640,165.7,150,4699
40.723132,-74.006215,Varick Street / Grand Street,Varick Street,Grand Street,SoHo-Little Italy-Hudson Square,Manhattan,1,1,secondary,4.0,primary,1.0,90,22.9,17.0,25.0,31.8,1,0,40259,38,10477,10477,20953,165.4,151,1559
40.727676,-74.001398,West Houston Street / Sullivan Street,West Houston Street,Sullivan Street,Greenwich Village,Manhattan,2,2,primary,7.0,residential,1.0,90,23.0,32.1,49.9,6.0,0,0,51714,140,10646,10646,21292,165.2,152,391
40.751581,-73.982276,5th Avenue / West 39th Street,5th Avenue,West 39th Street,Midtown-Times Square,Manhattan,1,1,secondary,5.0,residential,2.0,90,25.7,20.1,22.9,6.0,0,1,155421,83,20094,22290,42385,165.1,153,3371
40.748469,-73.992463,7th Avenue / West 30th Street,7th Avenue,West 30th Street,Midtown South-Flatiron-Union Square,Manhattan,1,1,secondary,4.0,tertiary,2.0,90,23.7,17.0,24.4,6.0,0,1,139941,133,19097,21183,40280,164.8,154,3184
40.754735,-73.977867,Madison Avenue / East 45th Street,Madison Avenue,East 45th Street,Midtown-Times Square,Manhattan,1,1,secondary,5.0,secondary,2.0,90,25.7,20.1,22.9,8.1,0,1,130957,122,18492,20513,39004,164.0,155,3372
40.761719,-73.982807,7th Avenue / West 51st Street,7th Avenue,West 51st Street,Midtown-Times Square,Manhattan,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,1,152800,77,19929,22107,42036,163.7,156,3373
40.729009,-73.993747,Broadway / Washington Place,Broadway,Washington Place,Greenwich Village,Manhattan,1,1,primary,2.0,residential,2.0,90,17.2,10.9,29.5,15.3,1,0,68557,67,12191,15001,27192,163.4,157,1343
40.747277,-73.989617,6th Avenue / West 30th Street,6th Avenue,West 30th Street,Midtown South-Flatiron-Union Square,Manhattan,1,1,secondary,4.0,tertiary,2.0,90,23.7,17.0,24.4,6.0,0,1,137445,132,18931,20999,39930,163.4,158,3185
40.717332,-73.991109,Allen Street / Grand Street,Allen Street,Grand Street,Lower East Side,Manhattan,3,2,primary,6.0,secondary,3.0,90,23.9,29.1,48.5,8.1,0,1,49130,180,10388,10388,20775,163.3,159,1018
40.709826,-74.010017,Broadway / Cortlandt Street,Broadway,Cortlandt Street,Financial District-Battery Park City,Manhattan,1,1,secondary,2.0,residential,1.0,90,23.0,10.9,24.9,6.0,0,0,132622,166,18605,20639,39244,163.2,160,1688
40.705634,-74.006753,Water Street / Pine Street,Water Street,Pine Street,Financial District-Battery Park City,Manhattan,1,1,primary,4.0,residential,1.0,90,22.9,17.0,25.0,17.4,1,0,58042,114,13846,13846,27692,163.1,161,1560
40.760463,-73.983706,7th Avenue / West 49th Street,7th Avenue,West 49th Street,Midtown-Times Square,Manhattan,1,1,secondary,3.0,secondary,3.0,90,41.0,13.9,13.3,13.3,0,1,167014,83,20809,23083,43892,162.6,162,7734
40.713794,-74.008823,Church Street / Murray Street,Church Street,Murray Street,Tribeca-Civic Center,Manhattan,1,1,secondary,3.0,secondary,1.0,90,23.0,13.9,24.9,8.1,0,0,119723,125,17705,17705,35410,162.5,163,1689
40.756037,-73.979023,5th Avenue / East 46th Street,5th Avenue,East 46th Street,Midtown-Times Square,Manhattan,1,1,secondary,5.0,secondary,1.0,90,25.7,20.1,22.9,8.1,0,0,128430,155,18318,20320,38637,162.5,164,3374
40.75916,-73.988386,8th Avenue / West 45th Street,8th Avenue,West 45th Street,Midtown-Times Square,Manhattan,1,1,secondary,3.0,secondary,1.0,90,23.0,13.9,24.9,8.1,0,1,131833,82,16724,20579,37303,162.2,165,1690
40.753478,-73.992525,8th Avenue / West 36th Street,8th Avenue,West 36th Street,Midtown-Times Square,Manhattan,1,1,secondary,3.0,secondary,2.0,90,32.0,13.9,18.7,8.9,0,1,184738,111,19701,24242,43944,162.1,166,5228
40.720494,-73.989732,Allen Street / Rivington Street,Allen Street,Rivington Street,Lower East Side,Manhattan,2,2,primary,5.0,residential,2.0,90,23.0,26.1,49.9,6.0,0,0,49659,197,10441,10441,20882,162.0,167,392
40.75096,-73.982726,5th Avenue / East 38th Street,5th Avenue,East 38th Street,Midtown-Times Square,Manhattan,1,1,secondary,5.0,residential,2.0,90,25.7,20.1,22.9,6.0,0,0,149054,88,19690,21842,41533,161.8,168,3375
40.86155,-73.924705,Nagle Avenue / Dyckman Street,Nagle Avenue,Dyckman Street,Inwood,Manhattan,3,3,primary,9.0,primary,3.0,120,32.0,44.2,96.8,8.1,0,1,10379,9,5582,5032,10615,161.4,169,58
40.761095,-73.98325,7th Avenue / West 50th Street,7th Avenue,West 50th Street,Midtown-Times Square,Manhattan,1,1,secondary,3.0,secondary,2.0,90,32.0,13.9,18.7,8.9,0,1,159432,81,20345,22568,42912,161.3,170,5229
40.737669,-73.882315,Queens Boulevard / 51st Avenue,Queens Boulevard,51st Avenue,Elmhurst,Queens,5,4,primary,12.0,tertiary,2.0,120,32.0,59.4,129.1,6.0,0,0,9068,10,4273,4740,9014,161.1,171,11
40.72165,-73.98915,Allen Street / Stanton Street,Allen Street,Stanton Street,Lower East Side,Manhattan,2,2,primary,4.0,residential,3.0,90,26.0,23.0,45.5,12.0,0,0,46198,154,10086,10086,20172,161.0,172,1040
40.793357,-73.972739,Broadway / West 94th Street,Broadway,West 94th Street,Upper West Side (Central),Manhattan,2,2,primary,5.0,residential,1.0,90,23.0,26.1,49.9,6.0,0,1,47638,138,10235,11354,21589,160.7,173,393
40.762965,-73.981898,7th Avenue / West 53rd Street,7th Avenue,West 53rd Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,secondary,2.0,90,26.0,17.0,22.8,8.1,0,1,127028,94,18221,20212,38432,160.7,174,4700
40.750341,-73.983175,5th Avenue / East 37th Street,5th Avenue,East 37th Street,Midtown-Times Square,Manhattan,1,1,secondary,5.0,secondary,2.0,90,25.7,20.1,22.9,8.1,0,0,145972,78,17571,21622,39193,160.7,175,3376
40.760525,-73.979972,6th Avenue / West 51st Street,6th Avenue,West 51st Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,0,128015,64,18289,20288,38577,160.4,176,1691
40.784527,-73.979483,Broadway / West 80th Street,Broadway,West 80th Street,Upper West Side (Central),Manhattan,2,2,primary,8.0,residential,2.0,120,32.0,35.2,64.5,6.0,0,1,28942,146,8075,8957,17032,159.6,177,165
40.749728,-73.983617,5th Avenue / East 36th Street,5th Avenue,East 36th Street,Midtown-Times Square,Manhattan,1,1,secondary,5.0,secondary,2.0,90,25.7,20.1,22.9,8.1,0,0,143888,83,17449,21471,38921,159.6,178,3377
40.683121,-73.979173,4th Avenue / Dean Street,4th Avenue,Dean Street,Park Slope,Brooklyn,2,2,primary,5.0,residential,1.0,90,23.0,26.1,49.9,6.0,0,1,48019,52,10274,10274,20549,159.4,179,394
40.750907,-73.980677,Madison Avenue / East 39th Street,Madison Avenue,East 39th Street,Midtown-Times Square,Manhattan,1,1,secondary,3.0,residential,2.0,90,25.8,13.9,22.9,6.0,0,0,144342,86,19386,21504,40890,159.2,180,3378
40.747863,-73.992905,7th Avenue / West 29th Street,7th Avenue,West 29th Street,Midtown South-Flatiron-Union Square,Manhattan,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,1,125467,118,18112,20091,38203,158.9,181,1692
40.735321,-74.000355,Greenwich Avenue / Charles Street,Greenwich Avenue,Charles Street,West Village,Manhattan,1,1,secondary,2.0,residential,2.0,90,17.2,10.9,29.5,15.3,1,0,75665,78,12784,12784,25569,158.8,182,1344
40.7896,-73.975502,Broadway / West 88th Street,Broadway,West 88th Street,Upper West Side (Central),Manhattan,2,2,primary,8.0,residential,2.0,120,32.0,35.2,64.5,6.0,0,1,28580,97,8027,8904,16931,158.7,183,166
40.763595,-73.981433,7th Avenue / West 54th Street,7th Avenue,West 54th Street,Midtown-Times Square,Manhattan,1,1,secondary,4.0,secondary,2.0,90,26.0,17.0,22.8,8.1,0,1,123733,96,17990,19956,37946,158.7,184,4701
40.764227,-73.980977,7th Avenue / West 55th Street,7th Avenue,West 55th Street,Midtown-Times Square,Manhattan,1,1,secondary,3.0,residential,1.0,90,23.0,13.9,24.9,6.0,0,1,125166,111,18091,20067,38158,158.7,185,1693
40.861355,-73.897733,Grand Concourse / East 188th Street,Grand Concourse,East 188th Street,Fordham Heights,Bronx,3,3,primary,7.0,residential,2.0,90,23.0,38.1,74.8,6.0,0,1,17420,71,7064,7064,14128,158.6,186,120
40.753622,-73.98707,West 39th Street / Broadway,West 39th Street,Broadway,Midtown-Times Square,Manhattan,1,1,residential,2.0,living_street,1.0,60,17.2,10.9,15.3,6.0,0,1,241024,144,27590,24872,52463,158.4,187,6401
40.703618,-74.014403,State Street / Bridge Street,State Street,Bridge Street,The Battery-Governors Island-Ellis Island-Liberty Island,Manhattan,1,1,primary,3.0,residential,1.0,90,20.0,13.9,27.2,17.4,1,0,55838,47,12252,13591,25843,158.1,188,1424
40.747774,-73.985038,5th Avenue / West 33rd Street,5th Avenue,West 33rd Street,Midtown South-Flatiron-Union Square,Manhattan,1,1,secondary,4.0,residential,2.0,90,23.0,17.0,24.9,6.0,0,0,124054,181,18012,19981,37993,158.0,189,1694
40.776291,-73.982129,Broadway / West 69th Street,Broadway,West 69th Street,Upper West Side-Lincoln Square,Manhattan,2,2,primary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,1,45896,75,10054,11153,21208,157.8,190,395
40.717174,-73.834955,Queens Boulevard / 76th Road,Queens Boulevard,76th Road,Forest Hills,Queens,4,4,primary,9.0,residential,2.0,120,32.0,50.2,129.1,6.0,0,0,8642,53,4184,4641,8825,157.7,191,12
40.733981,-73.990953,Broadway / East 13th Street,Broadway,East 13th Street,Greenwich Village,Manhattan,1,1,primary,2.0,residential,1.0,90,23.0,10.9,24.9,6.0,0,1,123104,126,17945,19907,37852,157.4,192,1695
40.761668,-73.986566,8th Avenue / West 49th Street,8th Avenue,West 49th Street,Hell's Kitchen,Manhattan,1,1,secondary,4.0,secondary,1.0,90,23.0,17.0,24.9,8.1,0,1,123401,77,16196,19930,36126,157.1,193,1696
40.711013,-74.010777,Church Street / Dey Street,Church Street,Dey Street,Financial District-Battery Park City,Manhattan,1,1,secondary,3.0,residential,1.0,90,23.0,13.9,24.9,6.0,0,1,128048,103,18291,18291,36583,157.1,194,1697
40.748454,-73.984545,West 34th Street / 5th Avenue,West 34th Street,5th Avenue,Midtown South-Flatiron-Union Square,Manhattan,1,1,primary,5.0,secondary,5.0,90,38.6,20.1,14.7,12.1,0,1,139300,156,21136,21136,42273,157.0,195,7604
40.753367,-73.974648,Lexington Avenue / East 45th Street,Lexington Avenue,East 45th Street,East Midtown-Turtle Bay,Manhattan,1,1,secondary,3.0,secondary,1.0,90,23.0,13.9,24.9,8.1,0,1,104896,133,16607,18421,35028,156.5,196,1698
40.743043,-73.989163,West 25th Street / Broadway,West 25th Street,Broadway,Midtown South-Flatiron-Union Square,Manhattan,1,1,residential,1.0,living_street,1.0,60,14.3,7.8,17.4,17.4,1,0,89339,103,17045,15366,32411,156.4,197,5508
40.841041,-73.939674,Broadway / West 168th Street,Broadway,West 168th Street,Washington Heights (South),Manhattan,3,2,primary,8.0,tertiary,2.0,120,32.0,35.2,64.5,6.0,0,0,27667,24,7905,8769,16674,156.3,198,167
40.686666,-73.979586,Flatbush Avenue / Lafayette Avenue,Flatbush Avenue,Lafayette Avenue,Downtown Brooklyn-DUMBO-Boerum Hill,Brooklyn,2,1,primary,7.0,secondary,3.0,90,31.4,26.1,19.1,27.2,1,1,48218,79,11420,12668,24088,156.1,199,5180
40.780862,-73.956715,Park Avenue / East 87th Street,Park Avenue,East 87th Street,Upper East Side-Carnegie Hill,Manhattan,2,2,primary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,1,46881,33,10157,9157,19314,156.0,200,396
40.718308,-73.990846,Allen Street / Broome Street,Allen Street,Broome Street,Lower East Side,Manhattan,2,2,primary,4.0,residential,4.0,90,32.0,23.0,37.4,13.1,0,0,56655,186,11122,11122,22245,155.9,201,1121
40.716215,-73.991925,Allen Street / Hester Street,Allen Street,Hester Street,Chinatown-Two Bridges,Manhattan,2,2,primary,4.0,residential,3.0,90,26.0,23.0,45.5,12.0,0,1,43026,150,9749,9749,19498,155.7,202,1041
40.755949,-73.990728,8th Avenue / West 40th Street,8th Avenue,West 40th Street,Hell's Kitchen,Manhattan,1,1,secondary,4.0,residential,3.0,90,28.1,17.0,21.3,6.0,0,1,182166,134,19567,24078,43645,155.6,203,4874
40.779497,-73.957711,Park Avenue / East 85th Street,Park Avenue,East 85th Street,Upper East Side-Carnegie Hill,Manhattan,2,2,primary,6.0,residential,2.0,90,23.0,29.1,49.9,6.0,0,1,46560,51,10124,9126,19250,155.4,204,397
40.790846,-73.974583,Broadway / West 90th Street,Broadway,West 90th Street,Upper West Side (Central),Manhattan,2,2,primary,8.0,residential,2.0,120,32.0,35.2,64.5,6.0,0,1,27324,109,7859,8717,16576,155.4,205,168
40.746942,-73.890501,Roosevelt Avenue / 75th Street,Roosevelt Avenue,75th Street,Jackson Heights,Queens,1,1,secondary,3.0,residential,2.0,90,20.0,13.9,27.2,15.3,1,1,74285,113,12671,14056,26728,155.4,206,1425
40.787665,-73.977084,Broadway / West 85th Street,Broadway,West 85th Street,Upper West Side (Central),Manhattan,2,2,primary,8.0,residential,2.0,120,32.0,35.2,64.5,6.0,0,1,27245,113,7848,8705,16553,155.2,207,169
40.754335,-73.986898,West 40th Street / Broadway,West 40th Street,Broadway,Midtown-Times Square,Manhattan,1,1,residential,3.0,residential,1.0,60,20.0,13.9,13.3,6.0,0,1,265247,144,28907,28907,57814,154.9,208,7735
40.741545,-73.987506,Madison Avenue / East 24th Street,Madison Avenue,East 24th Street,Midtown South-Flatiron-Union Square,Manhattan,1,1,secondary,3.0,residential,2.0,90,20.0,13.9,27.2,15.3,1,0,73765,95,12629,14009,26637,154.8,209,1426
